ID,Name,Age,Gender,Sales,Profit,Date,Category,Discount
2613,Bob,35.0,,248.95738893925656,24.992101105845183,,,5.0
2614,David,30.0,Other,100.0,30.0,,,5.0
2615,David,25.0,Other,400.0,30.0,2023-02-15,Clothing,
2616,Eve,25.0,,400.0,40.0,2023-02-15,,
2617,David,25.0,Male,300.0,30.0,2023-02-15,,
2618,David,20.0,Male,300.0,10.0,2023-02-15,,15.0
2619,Charlie,25.0,,248.95738893925656,10.0,,Grocery,
2620,Eve,20.0,Female,300.0,10.0,2023-01-01,Grocery,5.0
2621,Alice,20.0,Female,248.95738893925656,40.0,2023-02-15,Grocery,5.0
2622,Bob,25.0,Female,300.0,40.0,2023-01-01,Clothing,20.0
2623,David,20.0,Female,248.95738893925656,30.0,,Furniture,
2624,Bob,30.0,,300.0,40.0,,,15.0
2625,Alice,30.0,Male,200.0,10.0,,Electronics,10.0
2626,Bob,30.0,Other,248.95738893925656,20.0,2023-01-01,Grocery,20.0
2627,Alice,25.0,Other,200.0,10.0,2023-01-01,Electronics,15.0
2628,Charlie,25.0,,200.0,20.0,2023-01-01,,
2629,David,35.0,Other,200.0,30.0,,Furniture,15.0
2630,Alice,20.0,Female,200.0,24.992101105845183,2023-02-15,Electronics,10.0
2631,Bob,35.0,Male,100.0,40.0,,,15.0
2632,David,25.0,,400.0,40.0,2023-02-15,,10.0
2633,Charlie,25.0,Male,100.0,10.0,,Grocery,10.0
2634,David,25.0,,300.0,10.0,2023-02-15,Furniture,10.0
2635,Alice,30.0,,300.0,20.0,2023-01-01,,15.0
2636,Charlie,30.0,,400.0,40.0,2023-02-15,Furniture,
2637,Bob,25.0,,400.0,30.0,2023-02-15,Grocery,5.0
2638,Charlie,25.0,Male,400.0,10.0,,Electronics,5.0
2639,Charlie,25.0,Other,200.0,40.0,2023-01-01,Clothing,15.0
2640,Eve,20.0,,100.0,24.992101105845183,,Clothing,
2641,Charlie,30.0,Female,300.0,20.0,2023-02-15,Clothing,5.0
2642,Charlie,25.0,,100.0,10.0,,Furniture,10.0
2643,David,35.0,Male,100.0,10.0,2023-01-01,Clothing,15.0
2644,Bob,30.0,,100.0,30.0,2023-02-15,Electronics,15.0
2645,David,20.0,Female,400.0,10.0,,,20.0
2646,David,25.0,Male,400.0,40.0,,Furniture,20.0
2647,Alice,25.0,,300.0,40.0,,Electronics,20.0
2648,David,30.0,Female,300.0,40.0,,Furniture,
2649,Eve,35.0,Male,300.0,24.992101105845183,2023-01-01,Furniture,15.0
2650,Eve,20.0,,100.0,24.992101105845183,2023-02-15,Furniture,20.0
2651,Alice,20.0,Female,400.0,10.0,,Grocery,15.0
2652,Bob,30.0,Male,200.0,24.992101105845183,,,10.0
2653,Bob,35.0,,100.0,24.992101105845183,,Clothing,20.0
2654,David,20.0,Male,248.95738893925656,30.0,,Grocery,15.0
2655,David,25.0,Female,100.0,24.992101105845183,,,
2656,David,20.0,,400.0,20.0,,Clothing,
2657,Bob,35.0,,248.95738893925656,20.0,,Grocery,
2658,Charlie,25.0,,100.0,20.0,,Grocery,20.0
2659,Eve,25.0,Female,400.0,10.0,,Electronics,
2660,Charlie,30.0,Other,400.0,40.0,,Grocery,5.0
2661,Charlie,35.0,,200.0,30.0,,Furniture,10.0
2662,Bob,20.0,Female,100.0,10.0,,Grocery,15.0
2663,Charlie,20.0,Male,400.0,40.0,2023-02-15,Furniture,5.0
2664,Alice,25.0,Male,300.0,30.0,2023-01-01,,20.0
2665,David,25.0,Female,400.0,30.0,2023-01-01,,15.0
2666,Alice,25.0,Other,200.0,30.0,2023-01-01,Furniture,15.0
2667,Eve,25.0,Female,400.0,20.0,,Electronics,
2668,David,25.0,Male,100.0,20.0,,Electronics,15.0
2669,Charlie,20.0,Male,100.0,20.0,,,15.0
2670,Eve,25.0,,248.95738893925656,30.0,,Grocery,10.0
2671,David,25.0,Other,100.0,30.0,2023-01-01,,20.0
2672,Charlie,30.0,Female,248.95738893925656,20.0,,,5.0
2673,Alice,25.0,Male,300.0,30.0,2023-02-15,Furniture,
2674,David,25.0,Male,200.0,20.0,2023-01-01,Electronics,10.0
2675,Charlie,20.0,Male,300.0,20.0,2023-02-15,Furniture,5.0
2676,Alice,35.0,Female,248.95738893925656,20.0,2023-02-15,,5.0
2677,Eve,25.0,Female,400.0,40.0,,Clothing,10.0
2678,Eve,25.0,Other,400.0,30.0,2023-01-01,Grocery,
2679,Eve,30.0,,300.0,10.0,2023-02-15,,20.0
2680,Eve,20.0,,400.0,20.0,2023-01-01,Furniture,10.0
2681,Bob,30.0,,248.95738893925656,10.0,2023-02-15,Clothing,10.0
2682,David,35.0,Male,200.0,40.0,2023-02-15,Clothing,10.0
2683,David,25.0,,100.0,30.0,,,
2684,Bob,25.0,Male,248.95738893925656,20.0,2023-01-01,Electronics,10.0
2685,Charlie,25.0,Other,248.95738893925656,20.0,,Clothing,10.0
2686,Charlie,25.0,Male,100.0,20.0,,Grocery,15.0
2687,Eve,20.0,Other,100.0,10.0,,Furniture,15.0
2688,Alice,35.0,Other,200.0,40.0,,Furniture,15.0
2689,Charlie,30.0,,200.0,30.0,,Furniture,15.0
2690,Alice,35.0,,200.0,40.0,2023-02-15,,10.0
2691,David,25.0,Male,400.0,20.0,2023-01-01,Furniture,15.0
2692,Alice,30.0,Female,248.95738893925656,40.0,2023-01-01,Furniture,5.0
2693,David,25.0,,100.0,10.0,,Grocery,20.0
2694,Bob,35.0,,248.95738893925656,24.992101105845183,2023-01-01,Electronics,15.0
2695,Bob,30.0,Female,248.95738893925656,24.992101105845183,2023-02-15,,
2696,Eve,30.0,Female,200.0,30.0,,,20.0
2697,Charlie,30.0,,200.0,30.0,,Furniture,5.0
2698,Eve,20.0,Female,248.95738893925656,40.0,,Grocery,20.0
2699,David,35.0,Male,200.0,30.0,2023-02-15,Clothing,20.0
2700,Eve,30.0,Other,400.0,10.0,2023-02-15,Furniture,5.0
2701,Alice,35.0,Other,100.0,20.0,,Furniture,15.0
2702,David,30.0,,248.95738893925656,20.0,,,5.0
2703,Bob,25.0,,100.0,40.0,2023-02-15,,
2704,Charlie,25.0,Male,400.0,20.0,,Furniture,5.0
2705,David,25.0,Female,200.0,40.0,,,10.0
2706,David,25.0,,300.0,30.0,2023-02-15,Grocery,10.0
2707,Alice,30.0,Other,400.0,30.0,2023-01-01,Clothing,20.0
2708,Charlie,25.0,Male,300.0,10.0,2023-01-01,Clothing,15.0
2709,Bob,35.0,Male,100.0,20.0,2023-01-01,Clothing,15.0
2710,David,25.0,Female,248.95738893925656,10.0,,Furniture,10.0
2711,David,35.0,,200.0,24.992101105845183,2023-02-15,Furniture,
2712,Alice,35.0,,400.0,10.0,,Furniture,5.0
2713,Eve,35.0,Male,200.0,40.0,2023-02-15,Grocery,5.0
2714,Bob,25.0,Other,300.0,40.0,2023-01-01,Clothing,5.0
2715,Charlie,30.0,,300.0,10.0,2023-01-01,,
2716,David,25.0,Other,248.95738893925656,30.0,,,
2717,David,30.0,Male,300.0,24.992101105845183,,Electronics,5.0
2718,Bob,30.0,,248.95738893925656,10.0,,Electronics,5.0
2719,Eve,35.0,Other,400.0,30.0,,,
2720,David,25.0,Male,248.95738893925656,10.0,2023-02-15,Clothing,5.0
2721,Bob,30.0,Other,300.0,20.0,,Furniture,
2722,Alice,25.0,,100.0,40.0,,,20.0
2723,Eve,30.0,Female,248.95738893925656,20.0,,,10.0
2724,Charlie,25.0,Other,200.0,20.0,2023-01-01,Electronics,10.0
2725,David,25.0,Female,100.0,24.992101105845183,2023-01-01,Clothing,
2726,Bob,25.0,,248.95738893925656,30.0,,,5.0
2727,Alice,25.0,Female,200.0,40.0,2023-02-15,Furniture,10.0
2728,Charlie,30.0,Male,100.0,20.0,,Furniture,15.0
2729,Bob,20.0,Female,248.95738893925656,40.0,2023-01-01,Grocery,5.0
2730,Bob,30.0,Other,400.0,30.0,,Furniture,
2731,Charlie,30.0,Other,200.0,10.0,,,15.0
2732,Alice,35.0,Female,400.0,20.0,,,
2733,Alice,35.0,Male,300.0,30.0,2023-02-15,Furniture,5.0
2734,Eve,30.0,,248.95738893925656,40.0,,Electronics,20.0
2735,David,25.0,Female,248.95738893925656,30.0,,Clothing,20.0
2736,Charlie,35.0,Other,200.0,10.0,2023-02-15,,20.0
2737,Charlie,30.0,Other,248.95738893925656,30.0,2023-02-15,Furniture,5.0
2738,Charlie,20.0,Female,300.0,40.0,2023-01-01,Furniture,5.0
2739,Alice,25.0,Female,248.95738893925656,20.0,,,15.0
2740,David,25.0,Female,100.0,20.0,,Grocery,5.0
2741,Eve,30.0,,400.0,24.992101105845183,2023-01-01,Clothing,5.0
2742,Bob,30.0,Other,300.0,40.0,,,15.0
2743,Bob,25.0,Other,300.0,24.992101105845183,,Furniture,15.0
2744,Charlie,35.0,Other,400.0,24.992101105845183,2023-02-15,Grocery,
2745,David,35.0,,400.0,10.0,2023-02-15,,10.0
2746,Alice,35.0,Male,300.0,40.0,,Clothing,10.0
2747,David,25.0,Other,400.0,20.0,2023-01-01,Grocery,
2748,David,25.0,Other,200.0,40.0,2023-02-15,Furniture,20.0
2749,Alice,25.0,Male,400.0,10.0,2023-02-15,Electronics,5.0
2750,Charlie,35.0,,100.0,40.0,,Clothing,15.0
2751,David,35.0,Male,100.0,40.0,,Grocery,15.0
2752,Bob,20.0,Male,200.0,24.992101105845183,2023-02-15,,20.0
2753,Alice,20.0,Male,400.0,40.0,2023-01-01,,15.0
2754,Eve,30.0,Male,100.0,24.992101105845183,2023-02-15,Grocery,20.0
2755,Charlie,30.0,,248.95738893925656,24.992101105845183,,,
2756,Alice,25.0,,400.0,30.0,2023-02-15,Grocery,20.0
2757,Eve,25.0,Male,200.0,10.0,,Clothing,10.0
2758,Eve,25.0,Female,400.0,24.992101105845183,2023-02-15,,20.0
2759,David,25.0,Female,300.0,40.0,,Clothing,
2760,David,20.0,Female,300.0,24.992101105845183,,Furniture,20.0
2761,David,30.0,Female,100.0,24.992101105845183,2023-01-01,Furniture,
2762,Alice,20.0,Other,300.0,24.992101105845183,,Furniture,10.0
2763,Alice,20.0,,200.0,20.0,2023-02-15,Furniture,5.0
2764,Charlie,30.0,,100.0,20.0,,,
2765,David,25.0,Male,200.0,20.0,,Grocery,5.0
2766,Eve,30.0,Other,200.0,20.0,2023-02-15,,
2767,Bob,35.0,Male,300.0,30.0,2023-01-01,,20.0
2768,Charlie,35.0,Male,300.0,24.992101105845183,2023-02-15,Clothing,5.0
2769,Alice,35.0,,200.0,30.0,2023-01-01,Grocery,
2770,Charlie,25.0,Other,300.0,40.0,,Electronics,
2771,Charlie,25.0,Female,300.0,10.0,2023-01-01,Electronics,5.0
2772,Charlie,25.0,,300.0,30.0,,Grocery,
2773,Charlie,25.0,Other,400.0,20.0,,Electronics,5.0
2774,Bob,20.0,Other,200.0,20.0,,Grocery,10.0
2775,David,35.0,,248.95738893925656,40.0,2023-01-01,Clothing,15.0
2776,Eve,35.0,,200.0,24.992101105845183,2023-02-15,Clothing,10.0
2777,Charlie,20.0,Male,100.0,10.0,2023-01-01,,5.0
2778,Charlie,30.0,Male,300.0,30.0,2023-01-01,Electronics,20.0
2779,Charlie,30.0,Male,300.0,24.992101105845183,,Grocery,20.0
2780,David,25.0,Female,248.95738893925656,24.992101105845183,,Clothing,15.0
2781,Alice,25.0,,100.0,30.0,2023-02-15,,5.0
2782,Alice,25.0,Other,400.0,30.0,2023-01-01,Electronics,
2783,Bob,30.0,,200.0,30.0,,Electronics,10.0
2784,Alice,20.0,Other,400.0,30.0,,Electronics,10.0
2785,Charlie,25.0,Female,100.0,20.0,2023-02-15,Clothing,15.0
2786,Charlie,35.0,,248.95738893925656,24.992101105845183,,Clothing,15.0
2787,Charlie,35.0,Other,100.0,24.992101105845183,2023-01-01,Electronics,15.0
2788,Bob,20.0,Other,248.95738893925656,20.0,,Clothing,15.0
2789,Charlie,30.0,Male,400.0,24.992101105845183,,Electronics,15.0
2790,Alice,35.0,Female,400.0,30.0,,Furniture,15.0
2791,David,35.0,,100.0,10.0,2023-02-15,Clothing,
2792,David,25.0,Male,100.0,24.992101105845183,2023-02-15,Grocery,
2793,Eve,25.0,Female,300.0,10.0,,Clothing,10.0
2794,Alice,30.0,Male,248.95738893925656,10.0,,Electronics,10.0
2795,Charlie,25.0,,300.0,20.0,2023-01-01,Grocery,15.0
2796,David,30.0,Other,200.0,40.0,,,10.0
2797,Alice,35.0,,200.0,24.992101105845183,,Grocery,15.0
2798,David,25.0,Female,100.0,20.0,,Grocery,
2799,Charlie,25.0,,400.0,20.0,,Clothing,20.0
2800,David,35.0,Female,200.0,10.0,2023-02-15,Grocery,
2801,Eve,30.0,Male,200.0,24.992101105845183,,Grocery,5.0
2802,Eve,25.0,Female,300.0,20.0,,Electronics,
2803,David,25.0,Other,300.0,30.0,,Clothing,5.0
2804,Alice,35.0,Other,200.0,20.0,2023-01-01,Electronics,10.0
2805,Alice,25.0,Other,100.0,30.0,,Clothing,
2806,Alice,25.0,Male,300.0,40.0,2023-01-01,,20.0
2807,David,25.0,Female,200.0,30.0,,Grocery,
2808,Alice,35.0,Male,400.0,30.0,,Clothing,
2809,Charlie,30.0,,300.0,10.0,,Grocery,
2810,Eve,35.0,,200.0,20.0,,Grocery,15.0
2811,Charlie,25.0,,248.95738893925656,40.0,2023-01-01,Furniture,
2812,Alice,20.0,,300.0,20.0,2023-01-01,Electronics,
2813,Charlie,20.0,Other,248.95738893925656,30.0,2023-02-15,Clothing,20.0
2814,Alice,25.0,Female,300.0,30.0,,,5.0
2815,David,25.0,Other,300.0,20.0,2023-01-01,Furniture,5.0
2816,Charlie,20.0,Female,248.95738893925656,40.0,,Electronics,20.0
2817,David,25.0,Female,100.0,40.0,,,10.0
2818,David,25.0,Male,200.0,10.0,2023-02-15,,
2819,Bob,35.0,,100.0,30.0,,Grocery,10.0
2820,Alice,35.0,Female,100.0,30.0,,Electronics,20.0
2821,Eve,25.0,,200.0,10.0,,Furniture,10.0
2822,Alice,25.0,,400.0,20.0,,Clothing,5.0
2823,Eve,35.0,,100.0,30.0,2023-01-01,Clothing,15.0
2824,Alice,25.0,Other,100.0,20.0,2023-01-01,Furniture,10.0
2825,David,25.0,,100.0,40.0,2023-02-15,Grocery,15.0
2826,Charlie,35.0,Female,400.0,24.992101105845183,,Grocery,10.0
2827,Charlie,20.0,Other,300.0,10.0,,,20.0
2828,Bob,35.0,,248.95738893925656,30.0,2023-02-15,Electronics,15.0
2829,Eve,25.0,Male,248.95738893925656,10.0,,,10.0
2830,Eve,30.0,,400.0,40.0,2023-01-01,Clothing,20.0
2831,Eve,35.0,,100.0,40.0,,Furniture,5.0
2832,David,25.0,Other,248.95738893925656,40.0,,Electronics,
2833,Eve,25.0,Female,400.0,40.0,,Furniture,20.0
2834,Charlie,35.0,,200.0,24.992101105845183,,Electronics,20.0
2835,David,30.0,Other,248.95738893925656,20.0,2023-01-01,Clothing,5.0
2836,Alice,35.0,Other,200.0,20.0,,Clothing,15.0
2837,Eve,30.0,Female,100.0,24.992101105845183,,Electronics,10.0
2838,Eve,30.0,Other,248.95738893925656,20.0,2023-01-01,Grocery,15.0
2839,Alice,25.0,Female,400.0,40.0,2023-02-15,Electronics,20.0
2840,Eve,25.0,Male,300.0,20.0,2023-01-01,Clothing,10.0
2841,Alice,25.0,,248.95738893925656,10.0,,Furniture,
2842,David,30.0,Other,248.95738893925656,20.0,2023-01-01,,
2843,Charlie,25.0,Male,248.95738893925656,10.0,,Furniture,10.0
2844,Alice,20.0,Other,248.95738893925656,30.0,,Clothing,20.0
2845,Bob,30.0,Other,400.0,10.0,2023-01-01,Furniture,5.0
2846,Alice,25.0,Male,400.0,10.0,,Grocery,15.0
2847,Eve,20.0,Other,300.0,40.0,2023-02-15,Grocery,15.0
2848,David,25.0,Other,400.0,40.0,,Electronics,5.0
2849,David,25.0,Male,400.0,40.0,2023-02-15,Furniture,5.0
2850,Alice,20.0,Other,100.0,10.0,2023-02-15,Furniture,
2851,Charlie,35.0,Female,100.0,24.992101105845183,,Clothing,5.0
2852,Bob,35.0,Other,200.0,40.0,,Electronics,10.0
2853,David,20.0,,300.0,40.0,2023-02-15,Electronics,
2854,Eve,30.0,Other,100.0,10.0,2023-02-15,Furniture,20.0
2855,Eve,30.0,,300.0,30.0,2023-01-01,,
2856,Charlie,25.0,,300.0,30.0,2023-02-15,Furniture,
2857,David,35.0,Other,248.95738893925656,20.0,2023-02-15,Furniture,15.0
2858,Alice,30.0,Male,300.0,30.0,2023-02-15,Furniture,5.0
2859,Eve,30.0,Female,248.95738893925656,40.0,2023-02-15,Grocery,10.0
2860,Charlie,35.0,Female,200.0,24.992101105845183,,Electronics,5.0
2861,David,25.0,Other,200.0,20.0,2023-02-15,Grocery,15.0
2862,David,30.0,Male,200.0,24.992101105845183,,,5.0
2863,David,20.0,Male,248.95738893925656,24.992101105845183,,Clothing,10.0
2864,David,25.0,Female,248.95738893925656,40.0,2023-02-15,,5.0
2865,David,30.0,Male,200.0,10.0,,Electronics,15.0
2866,Eve,30.0,Other,248.95738893925656,10.0,,Clothing,10.0
2867,Charlie,25.0,Other,400.0,10.0,,,5.0
2868,David,20.0,Male,400.0,30.0,,Electronics,15.0
2869,Bob,25.0,Other,248.95738893925656,10.0,,,15.0
2870,Bob,30.0,,248.95738893925656,40.0,,Clothing,
2871,Charlie,25.0,Female,100.0,30.0,,Clothing,10.0
2872,Alice,35.0,Other,100.0,10.0,2023-01-01,,10.0
2873,Alice,30.0,Male,300.0,24.992101105845183,,Grocery,5.0
2874,Alice,30.0,Female,300.0,40.0,2023-01-01,,
2875,Bob,35.0,Other,300.0,40.0,,,10.0
2876,Alice,25.0,Female,200.0,20.0,,,15.0
2877,Eve,30.0,Male,400.0,40.0,,Grocery,10.0
2878,David,25.0,,200.0,24.992101105845183,2023-01-01,Furniture,
2879,Bob,20.0,,248.95738893925656,40.0,,Clothing,20.0
2880,Charlie,25.0,Other,100.0,20.0,2023-02-15,Electronics,15.0
2881,Charlie,25.0,,248.95738893925656,40.0,,Clothing,10.0
2882,David,20.0,Other,248.95738893925656,40.0,,Clothing,15.0
2883,Bob,25.0,Female,100.0,20.0,,Furniture,5.0
2884,Alice,25.0,Other,248.95738893925656,40.0,,Clothing,15.0
2885,Alice,35.0,Other,300.0,30.0,2023-01-01,Clothing,10.0
2886,Eve,25.0,Other,100.0,40.0,2023-01-01,Grocery,5.0
2887,Eve,35.0,,248.95738893925656,10.0,2023-01-01,Grocery,5.0
2888,Alice,20.0,Other,300.0,10.0,2023-02-15,Grocery,5.0
2889,Charlie,35.0,Male,300.0,30.0,2023-01-01,Grocery,20.0
2890,Charlie,25.0,Other,400.0,40.0,,Grocery,20.0
2891,Eve,30.0,Female,300.0,24.992101105845183,2023-01-01,Electronics,5.0
2892,David,30.0,Male,200.0,40.0,2023-01-01,Furniture,10.0
2893,Alice,20.0,Female,100.0,10.0,,,5.0
2894,Eve,30.0,Female,100.0,20.0,2023-01-01,Grocery,5.0
2895,Eve,35.0,Female,100.0,30.0,,Furniture,15.0
2896,Alice,20.0,Male,248.95738893925656,20.0,2023-01-01,,15.0
2897,Alice,25.0,Male,248.95738893925656,24.992101105845183,,Clothing,15.0
2898,Charlie,20.0,,200.0,40.0,,Clothing,
2899,David,20.0,Male,300.0,24.992101105845183,2023-01-01,Furniture,15.0
2900,David,25.0,Other,248.95738893925656,20.0,,Electronics,15.0
2901,Alice,25.0,Female,300.0,40.0,2023-01-01,Electronics,10.0
2902,Bob,20.0,,300.0,24.992101105845183,2023-02-15,Furniture,20.0
2903,Eve,30.0,Male,248.95738893925656,10.0,2023-02-15,Electronics,20.0
2904,Eve,25.0,Female,248.95738893925656,10.0,,Electronics,20.0
2905,Alice,25.0,Male,200.0,30.0,,Clothing,
2906,Bob,35.0,,400.0,10.0,2023-02-15,Electronics,5.0
2907,Charlie,25.0,Male,100.0,10.0,2023-02-15,Electronics,15.0
2908,Alice,20.0,Male,248.95738893925656,20.0,,Furniture,10.0
2909,Alice,30.0,Female,248.95738893925656,10.0,2023-01-01,Electronics,
2910,Eve,35.0,Other,300.0,10.0,2023-02-15,Grocery,20.0
2911,Alice,25.0,Male,400.0,20.0,,Grocery,
2912,Alice,30.0,,248.95738893925656,10.0,,Furniture,10.0
2913,Alice,30.0,Male,400.0,10.0,2023-02-15,Grocery,
2914,Eve,30.0,Male,100.0,30.0,,Clothing,20.0
2915,Charlie,20.0,Other,300.0,10.0,2023-01-01,Furniture,5.0
2916,Charlie,25.0,Female,200.0,10.0,,Electronics,20.0
2917,Alice,30.0,,100.0,30.0,2023-01-01,Grocery,20.0
2918,Eve,35.0,Female,400.0,20.0,,Clothing,20.0
2919,Charlie,25.0,Female,400.0,10.0,,Furniture,
2920,Charlie,35.0,Female,100.0,24.992101105845183,2023-02-15,Furniture,10.0
2921,Charlie,20.0,Male,400.0,20.0,,Electronics,20.0
2922,Eve,20.0,Other,200.0,20.0,,,
2923,Eve,35.0,Male,200.0,10.0,2023-02-15,Grocery,10.0
2924,Alice,25.0,,400.0,30.0,,Clothing,5.0
2925,David,20.0,Other,400.0,20.0,,Furniture,20.0
2926,Charlie,20.0,Female,200.0,30.0,,Grocery,15.0
2927,David,35.0,Other,400.0,24.992101105845183,,Clothing,
2928,Eve,20.0,,248.95738893925656,30.0,2023-01-01,Clothing,5.0
2929,Eve,25.0,Male,300.0,40.0,,Furniture,5.0
2930,Eve,25.0,Male,248.95738893925656,30.0,2023-01-01,Grocery,5.0
2931,David,25.0,Female,400.0,20.0,,Clothing,
2932,Eve,25.0,Male,400.0,30.0,,Furniture,10.0
2933,Alice,25.0,Male,300.0,30.0,,Grocery,15.0
2934,Eve,25.0,,400.0,40.0,2023-02-15,Grocery,10.0
2935,Bob,25.0,Other,300.0,40.0,2023-01-01,Furniture,20.0
2936,David,30.0,Male,200.0,10.0,2023-01-01,Grocery,15.0
2937,Bob,20.0,,300.0,20.0,,,10.0
2938,Eve,25.0,,300.0,10.0,,Clothing,20.0
2939,Alice,20.0,Female,248.95738893925656,40.0,,Clothing,15.0
2940,Charlie,35.0,,400.0,30.0,2023-01-01,Grocery,
2941,Eve,20.0,Female,200.0,40.0,2023-02-15,Furniture,20.0
2942,Alice,25.0,Male,100.0,24.992101105845183,2023-01-01,Electronics,10.0
2943,David,20.0,Female,300.0,30.0,,Grocery,15.0
2944,Bob,20.0,,100.0,10.0,2023-02-15,Electronics,20.0
2945,Bob,20.0,Other,400.0,30.0,,Grocery,20.0
2946,Bob,30.0,Other,300.0,24.992101105845183,,Electronics,
2947,David,30.0,Male,100.0,40.0,,Grocery,20.0
2948,Alice,35.0,Male,248.95738893925656,20.0,2023-02-15,Furniture,15.0
2949,David,25.0,Other,100.0,20.0,,Electronics,5.0
2950,Bob,20.0,Female,248.95738893925656,20.0,2023-01-01,,15.0
2951,Eve,20.0,Male,200.0,40.0,2023-01-01,Furniture,15.0
2952,Charlie,20.0,,400.0,20.0,2023-02-15,Grocery,
2953,David,20.0,Male,100.0,24.992101105845183,,Electronics,
2954,David,30.0,Female,300.0,40.0,,Clothing,20.0
2955,Alice,35.0,Male,400.0,20.0,,Furniture,
2956,Alice,25.0,,100.0,10.0,2023-02-15,Electronics,20.0
2957,David,25.0,,300.0,40.0,,Furniture,5.0
2958,Bob,20.0,,300.0,40.0,2023-01-01,Electronics,10.0
2959,Charlie,35.0,Female,300.0,30.0,,Clothing,
2960,Alice,25.0,Female,300.0,20.0,,,
2961,Bob,35.0,,100.0,10.0,2023-01-01,Clothing,5.0
2962,Eve,30.0,,200.0,24.992101105845183,2023-01-01,Grocery,
2963,Alice,25.0,Female,248.95738893925656,40.0,,Furniture,5.0
2964,Bob,35.0,Female,248.95738893925656,24.992101105845183,2023-01-01,,20.0
2965,Bob,30.0,Female,248.95738893925656,24.992101105845183,,Furniture,
2966,Charlie,35.0,Other,200.0,24.992101105845183,,Electronics,
2967,Charlie,35.0,Female,300.0,30.0,,Grocery,20.0
2968,Eve,25.0,,300.0,24.992101105845183,2023-01-01,Grocery,
2969,Bob,30.0,Other,400.0,20.0,2023-01-01,Furniture,15.0
2970,Bob,20.0,Female,248.95738893925656,20.0,2023-01-01,Grocery,5.0
2971,Charlie,25.0,,248.95738893925656,10.0,2023-02-15,Furniture,10.0
2972,Alice,25.0,Male,300.0,10.0,2023-01-01,Electronics,15.0
2973,Alice,30.0,Other,248.95738893925656,24.992101105845183,,Electronics,10.0
2974,David,35.0,,300.0,24.992101105845183,,Furniture,15.0
2975,Charlie,30.0,Male,300.0,30.0,,Clothing,15.0
2976,David,25.0,,300.0,24.992101105845183,2023-02-15,Clothing,15.0
2977,Charlie,25.0,Female,100.0,24.992101105845183,,Electronics,5.0
2978,Eve,20.0,Female,100.0,24.992101105845183,,,10.0
2979,Bob,20.0,Male,100.0,40.0,2023-02-15,Clothing,20.0
2980,Eve,25.0,Female,100.0,40.0,,Furniture,20.0
2981,Charlie,25.0,,200.0,30.0,2023-02-15,Electronics,
2982,Bob,25.0,Male,400.0,30.0,2023-02-15,Grocery,5.0
2983,Alice,35.0,,400.0,20.0,,Grocery,5.0
2984,Alice,20.0,,300.0,30.0,2023-01-01,Clothing,5.0
2985,David,35.0,,248.95738893925656,20.0,2023-01-01,,15.0
2986,Charlie,20.0,Female,100.0,24.992101105845183,,Clothing,5.0
2987,Charlie,25.0,Female,400.0,30.0,,,20.0
2988,Alice,25.0,,400.0,30.0,,Clothing,5.0
2989,Eve,25.0,Other,100.0,30.0,2023-02-15,Grocery,15.0
2990,Bob,25.0,,200.0,20.0,2023-01-01,,10.0
2991,Eve,35.0,,200.0,20.0,,Grocery,5.0
2992,Eve,35.0,Male,400.0,10.0,,Furniture,10.0
2993,Alice,30.0,,200.0,20.0,2023-01-01,Furniture,
2994,Alice,20.0,Female,100.0,20.0,2023-02-15,Electronics,15.0
2995,Alice,35.0,Male,400.0,40.0,,Grocery,5.0
2996,David,25.0,Other,100.0,30.0,,Grocery,
2997,Eve,35.0,Male,200.0,20.0,,Electronics,
2998,Charlie,25.0,Other,100.0,30.0,,Furniture,10.0
2999,Bob,20.0,Male,200.0,30.0,2023-01-01,Furniture,20.0
3000,David,30.0,Male,200.0,40.0,2023-01-01,,20.0
3001,Charlie,20.0,Other,100.0,30.0,2023-02-15,,20.0
3002,Eve,25.0,Female,200.0,20.0,2023-02-15,Furniture,20.0
3003,Alice,25.0,Female,300.0,30.0,,Clothing,15.0
3004,Eve,25.0,Female,100.0,10.0,,Grocery,5.0
3005,Bob,25.0,Male,300.0,10.0,2023-02-15,,5.0
3006,David,25.0,,100.0,40.0,,Clothing,15.0
3007,David,30.0,Male,200.0,20.0,,,10.0
3008,Bob,25.0,,200.0,40.0,2023-01-01,Electronics,5.0
3009,Charlie,25.0,,400.0,10.0,,Grocery,
3010,Charlie,35.0,Female,400.0,20.0,,,5.0
3011,David,30.0,,300.0,30.0,2023-01-01,Furniture,15.0
3012,David,20.0,Male,200.0,20.0,,Electronics,10.0
3013,Alice,30.0,Male,400.0,24.992101105845183,,Electronics,5.0
3014,Charlie,30.0,Female,200.0,20.0,,Furniture,15.0
3015,Bob,30.0,Other,100.0,30.0,,Electronics,
3016,Charlie,25.0,Male,400.0,24.992101105845183,2023-02-15,Grocery,20.0
3017,Alice,25.0,,300.0,40.0,2023-02-15,,
3018,David,25.0,Male,400.0,20.0,2023-01-01,Electronics,
3019,David,20.0,Male,200.0,40.0,,Grocery,10.0
3020,Alice,35.0,Male,248.95738893925656,20.0,2023-01-01,Furniture,5.0
3021,Bob,30.0,Other,248.95738893925656,10.0,,,20.0
3022,David,20.0,,200.0,10.0,2023-01-01,Furniture,15.0
3023,Eve,20.0,Female,100.0,30.0,,,20.0
